job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,salary_avg_usd,salary_level,career_stage,is_remote_friendly,role_group
O2ECGW93MDGL,Machine Learning Engineer,MNC,Tech,India,Delhi,Onsite,Entry,0,61661,68793,Full-time,2023,Small,65227.0,Low,Entry Level,False,Machine Learning
UZM1FAC86WYF,Machine Learning Engineer,Research Lab,Tech,USA,San Francisco,Hybrid,Mid,2,100239,126748,Full-time,2024,Small,113493.5,Medium,Mid Level,True,Machine Learning
P1KZXAGZN9Y5,Applied Scientist,Research Lab,Healthcare,UK,Birmingham,Hybrid,Entry,0,58711,68056,Full-time,2022,Large,63383.5,Low,Entry Level,True,Applied AI / Research
8O8YRPXULNAY,Data Analyst,Startup,Tech,USA,San Francisco,Onsite,Entry,0,60771,82973,Full-time,2020,Small,71872.0,Low,Entry Level,False,Data Analytics
7T7LFFOJWF2X,Applied Scientist,Research Lab,Retail,USA,San Francisco,Onsite,Entry,0,60622,75292,Full-time,2026,Large,67957.0,Low,Entry Level,False,Applied AI / Research
NHG83V3LBY3J,AI Researcher,Startup,Healthcare,Germany,Berlin,Onsite,Mid,2,91458,120098,Full-time,2023,Small,105778.0,Medium,Mid Level,False,AI Research
EIJ49Q0UILQF,AI Researcher,Research Lab,Education,Canada,Remote,Remote,Entry,0,64622,70271,Full-time,2020,Small,67446.5,Low,Entry Level,True,AI Research
B2IMKOXJE8PI,AI Researcher,Research Lab,Education,Australia,Remote,Remote,Mid,2,91258,119348,Full-time,2025,Small,105303.0,Medium,Mid Level,True,AI Research
OOE6WUV206HV,AI Researcher,Research Lab,Retail,UK,Remote,Remote,Mid,2,95812,105526,Full-time,2022,Medium,100669.0,Medium,Mid Level,True,AI Research
8NYR34QZDW6V,AI Researcher,Startup,Finance,UK,Manchester,Onsite,Entry,0,50330,73894,Full-time,2024,Large,62112.0,Low,Entry Level,False,AI Research
PM3SLE7PCFYY,Applied Scientist,Research Lab,Retail,UK,London,Hybrid,Entry,0,59776,76958,Full-time,2025,Large,68367.0,Low,Entry Level,True,Applied AI / Research
4BAEHCCBPASN,MLOps Engineer,Research Lab,Tech,India,Delhi,Hybrid,Senior,5,151244,167368,Full-time,2022,Large,159306.0,High,Senior Level,True,Machine Learning
T156LH8NXW97,AI Researcher,Startup,Retail,Canada,Toronto,Hybrid,Senior,5,154914,160066,Full-time,2026,Small,157490.0,High,Senior Level,True,AI Research
4V5TZ4RERGR5,Data Scientist,Research Lab,Healthcare,Canada,Toronto,Onsite,Mid,2,97819,126001,Full-time,2021,Large,111910.0,Medium,Mid Level,False,Data Science
DB8ZKDTG47GX,MLOps Engineer,Research Lab,Finance,India,Remote,Remote,Entry,0,60872,89774,Full-time,2025,Large,75323.0,Low,Entry Level,True,Machine Learning
V45F7BOUMS5X,MLOps Engineer,MNC,Finance,Germany,Hamburg,Hybrid,Senior,5,148772,158656,Full-time,2024,Small,153714.0,High,Senior Level,True,Machine Learning
E3LQV568R659,MLOps Engineer,Startup,Tech,UK,Manchester,Onsite,Entry,0,52897,77187,Full-time,2020,Medium,65042.0,Low,Entry Level,False,Machine Learning
CEBUAWM7ZWQT,AI Researcher,Research Lab,Healthcare,Germany,Frankfurt,Onsite,Mid,2,93799,112305,Full-time,2026,Small,103052.0,Medium,Mid Level,False,AI Research
SJR4ZZVCLJQF,Data Scientist,Research Lab,Finance,Canada,Remote,Remote,Senior,5,146176,176559,Full-time,2022,Large,161367.5,Very High,Senior Level,True,Data Science
AK65A50JV702,Applied Scientist,Research Lab,Education,Canada,Vancouver,Hybrid,Mid,2,103959,111768,Full-time,2026,Medium,107863.5,Medium,Mid Level,True,Applied AI / Research
ZTRKWGKC1CC9,Applied Scientist,Research Lab,Retail,UK,Birmingham,Hybrid,Senior,5,150257,172961,Full-time,2022,Large,161609.0,Very High,Senior Level,True,Applied AI / Research
R9T6NIZM40DK,MLOps Engineer,MNC,Tech,UK,Remote,Remote,Entry,0,61382,72715,Full-time,2021,Large,67048.5,Low,Entry Level,True,Machine Learning
1H3HPULNTXV8,Machine Learning Engineer,MNC,Healthcare,India,Bangalore,Onsite,Entry,0,52440,65660,Full-time,2026,Small,59050.0,Low,Entry Level,False,Machine Learning
4N7TRJN25F9A,Data Scientist,Research Lab,Healthcare,UK,Remote,Remote,Mid,2,93067,105852,Full-time,2022,Small,99459.5,Medium,Mid Level,True,Data Science
KNSWG95WHKGF,AI Researcher,MNC,Tech,India,Remote,Remote,Senior,5,147623,179806,Full-time,2021,Medium,163714.5,Very High,Senior Level,True,AI Research
O7C9I4QJM8KR,Machine Learning Engineer,Research Lab,Education,India,Remote,Remote,Mid,2,96155,115356,Full-time,2021,Medium,105755.5,Medium,Mid Level,True,Machine Learning
O97G4QP8T0B1,Machine Learning Engineer,Startup,Healthcare,USA,San Francisco,Onsite,Mid,2,99530,116083,Full-time,2023,Medium,107806.5,Medium,Mid Level,False,Machine Learning
GUUD15PIEIGB,AI Researcher,Startup,Tech,UK,Remote,Remote,Entry,0,56508,70892,Full-time,2026,Medium,63700.0,Low,Entry Level,True,AI Research
UD2GV372IM8Z,AI Researcher,Research Lab,Retail,USA,Remote,Remote,Mid,2,90920,124769,Full-time,2020,Large,107844.5,Medium,Mid Level,True,AI Research
B0B2MGT1P7FG,Data Scientist,Research Lab,Healthcare,Canada,Montreal,Hybrid,Entry,0,63650,81461,Full-time,2021,Large,72555.5,Low,Entry Level,True,Data Science
QI2VACPKHAEH,Applied Scientist,MNC,Education,Germany,Remote,Remote,Mid,2,90711,129112,Full-time,2024,Medium,109911.5,Medium,Mid Level,True,Applied AI / Research
J40W6JRST7JG,Data Analyst,Startup,Finance,Australia,Remote,Remote,Mid,2,92240,111409,Full-time,2021,Large,101824.5,Medium,Mid Level,True,Data Analytics
OVU9QBBB349N,Data Analyst,Research Lab,Healthcare,Canada,Toronto,Hybrid,Senior,5,153565,161002,Full-time,2026,Medium,157283.5,High,Senior Level,True,Data Analytics
4ZRQYGIDK0BP,Applied Scientist,MNC,Retail,Germany,Remote,Remote,Senior,5,145318,178288,Full-time,2021,Medium,161803.0,Very High,Senior Level,True,Applied AI / Research
6ZTI5OTC4QM1,AI Researcher,Startup,Retail,USA,San Francisco,Hybrid,Mid,2,90840,119055,Full-time,2021,Medium,104947.5,Medium,Mid Level,True,AI Research
OBWEAQXBDUT1,MLOps Engineer,Startup,Tech,India,Remote,Remote,Mid,2,93814,116351,Full-time,2021,Small,105082.5,Medium,Mid Level,True,Machine Learning
V69AQ14445G2,Data Analyst,Research Lab,Education,Germany,Munich,Onsite,Entry,0,62901,70205,Full-time,2022,Small,66553.0,Low,Entry Level,False,Data Analytics
7K9VI6IUY23C,Machine Learning Engineer,Startup,Tech,India,Remote,Remote,Entry,0,53092,80294,Full-time,2020,Large,66693.0,Low,Entry Level,True,Machine Learning
T7D63VBI0QB5,Data Analyst,Research Lab,Healthcare,India,Bangalore,Onsite,Entry,0,56583,78202,Full-time,2025,Large,67392.5,Low,Entry Level,False,Data Analytics
61ESHDLIRX82,Applied Scientist,Research Lab,Retail,Canada,Vancouver,Onsite,Mid,2,98398,128567,Full-time,2022,Medium,113482.5,Medium,Mid Level,False,Applied AI / Research
YH7LFO954PGE,Applied Scientist,Research Lab,Finance,India,Hyderabad,Hybrid,Mid,2,96300,120574,Full-time,2022,Small,108437.0,Medium,Mid Level,True,Applied AI / Research
ZIDA8GYRK383,MLOps Engineer,MNC,Healthcare,USA,Remote,Remote,Mid,2,97785,113039,Full-time,2026,Small,105412.0,Medium,Mid Level,True,Machine Learning
M7909DW7FTVO,Data Scientist,MNC,Healthcare,India,Delhi,Onsite,Entry,0,56070,68857,Full-time,2020,Medium,62463.5,Low,Entry Level,False,Data Science
70CFB31PRIDM,Data Analyst,Research Lab,Finance,India,Bangalore,Onsite,Senior,5,148758,170740,Full-time,2020,Large,159749.0,High,Senior Level,False,Data Analytics
3CZYW4QE1H4W,Applied Scientist,Startup,Retail,Germany,Frankfurt,Onsite,Mid,2,103874,122445,Full-time,2022,Large,113159.5,Medium,Mid Level,False,Applied AI / Research
M8IKQBKE1GO9,Data Scientist,Startup,Finance,Germany,Hamburg,Hybrid,Mid,2,101810,126655,Full-time,2023,Medium,114232.5,Medium,Mid Level,True,Data Science
MYHHNQYKXV5G,AI Researcher,MNC,Retail,Australia,Remote,Remote,Senior,5,150428,169827,Full-time,2026,Medium,160127.5,Very High,Senior Level,True,AI Research
I46BK0BZUYTF,Data Scientist,Research Lab,Retail,India,Remote,Remote,Entry,0,56193,73817,Full-time,2025,Medium,65005.0,Low,Entry Level,True,Data Science
RBJQ3CZL0H0B,AI Researcher,Startup,Finance,Canada,Montreal,Hybrid,Mid,2,97371,124074,Full-time,2021,Large,110722.5,Medium,Mid Level,True,AI Research
A5AKMZTHFVXE,MLOps Engineer,Research Lab,Finance,UK,Birmingham,Hybrid,Mid,2,93840,111484,Full-time,2020,Medium,102662.0,Medium,Mid Level,True,Machine Learning
5SSYL42RFWS1,Machine Learning Engineer,Research Lab,Education,India,Delhi,Onsite,Mid,2,96551,118042,Full-time,2020,Medium,107296.5,Medium,Mid Level,False,Machine Learning
KL3SY5XJ5UWQ,Machine Learning Engineer,Research Lab,Retail,UK,London,Onsite,Mid,2,93683,117259,Full-time,2020,Medium,105471.0,Medium,Mid Level,False,Machine Learning
D36H56KUQ6QE,Machine Learning Engineer,MNC,Education,Australia,Remote,Remote,Mid,2,94492,122570,Full-time,2022,Large,108531.0,Medium,Mid Level,True,Machine Learning
J72R09FIGJ11,AI Researcher,Startup,Education,India,Delhi,Hybrid,Senior,5,140192,170337,Full-time,2024,Large,155264.5,High,Senior Level,True,AI Research
UJK896603A5N,Machine Learning Engineer,Research Lab,Retail,Australia,Melbourne,Onsite,Senior,5,143963,160259,Full-time,2020,Medium,152111.0,High,Senior Level,False,Machine Learning
79MJLFM9QTXD,Data Analyst,MNC,Healthcare,Canada,Toronto,Hybrid,Mid,2,91421,111264,Full-time,2026,Medium,101342.5,Medium,Mid Level,True,Data Analytics
KFCKEU3IL8G9,Machine Learning Engineer,MNC,Tech,Australia,Brisbane,Hybrid,Senior,5,153436,155947,Full-time,2020,Small,154691.5,High,Senior Level,True,Machine Learning
WI053XOIM91Y,Machine Learning Engineer,MNC,Education,Australia,Brisbane,Onsite,Senior,5,151632,161572,Full-time,2023,Large,156602.0,High,Senior Level,False,Machine Learning
SQ2SOPX26ROI,Machine Learning Engineer,MNC,Tech,India,Pune,Hybrid,Senior,5,144407,174153,Full-time,2023,Small,159280.0,High,Senior Level,True,Machine Learning
GM9674Y21BAO,Data Analyst,MNC,Retail,UK,London,Onsite,Entry,0,64611,76207,Full-time,2025,Medium,70409.0,Low,Entry Level,False,Data Analytics
W1ZJ64Y1D39Q,Data Analyst,MNC,Retail,Germany,Berlin,Hybrid,Senior,5,146072,172446,Full-time,2021,Large,159259.0,High,Senior Level,True,Data Analytics
Z8I6SWGEZM7Y,MLOps Engineer,Startup,Education,USA,Boston,Onsite,Senior,5,153901,159130,Full-time,2022,Medium,156515.5,High,Senior Level,False,Machine Learning
M1D72KDZI86Z,MLOps Engineer,Research Lab,Tech,UK,Manchester,Hybrid,Entry,0,58108,70110,Full-time,2024,Medium,64109.0,Low,Entry Level,True,Machine Learning
CXJ0VNTUXL1F,Data Analyst,Startup,Education,India,Hyderabad,Onsite,Senior,5,151885,176307,Full-time,2022,Small,164096.0,Very High,Senior Level,False,Data Analytics
BBGMU3K087PN,Data Analyst,MNC,Education,Canada,Vancouver,Hybrid,Senior,5,146312,163721,Full-time,2022,Medium,155016.5,High,Senior Level,True,Data Analytics
IFR7LSTRHAUK,Data Analyst,MNC,Finance,Germany,Munich,Hybrid,Entry,0,57415,73315,Full-time,2021,Large,65365.0,Low,Entry Level,True,Data Analytics
1NNWKN5T5GSG,MLOps Engineer,MNC,Healthcare,Canada,Montreal,Hybrid,Mid,2,95044,119696,Full-time,2025,Large,107370.0,Medium,Mid Level,True,Machine Learning
9WSZ7YSR6R0J,Applied Scientist,Startup,Tech,UK,Birmingham,Onsite,Mid,2,91756,108828,Full-time,2020,Small,100292.0,Medium,Mid Level,False,Applied AI / Research
P8AZ82UZ2OOK,Machine Learning Engineer,MNC,Healthcare,Canada,Toronto,Hybrid,Senior,5,153439,161371,Full-time,2026,Small,157405.0,High,Senior Level,True,Machine Learning
MNOK5K3JZCJ6,Applied Scientist,Research Lab,Healthcare,Germany,Remote,Remote,Mid,2,97940,108329,Full-time,2020,Large,103134.5,Medium,Mid Level,True,Applied AI / Research
YSFQNT7YGVV6,Machine Learning Engineer,MNC,Education,Germany,Remote,Remote,Mid,2,98285,127608,Full-time,2026,Small,112946.5,Medium,Mid Level,True,Machine Learning
UWFMM0YDF55K,MLOps Engineer,MNC,Education,UK,Remote,Remote,Mid,2,97486,128296,Full-time,2020,Medium,112891.0,Medium,Mid Level,True,Machine Learning
9UMAP8FUZ24Y,Machine Learning Engineer,Startup,Healthcare,Canada,Toronto,Onsite,Entry,0,60434,75419,Full-time,2025,Small,67926.5,Low,Entry Level,False,Machine Learning
2SCVO5B63G8S,AI Researcher,Startup,Retail,UK,London,Onsite,Mid,2,101629,126947,Full-time,2020,Medium,114288.0,Medium,Mid Level,False,AI Research
H842DT7IT2DC,Data Analyst,Research Lab,Tech,India,Remote,Remote,Senior,5,149527,170056,Full-time,2020,Small,159791.5,High,Senior Level,True,Data Analytics
3FQAYJ8THOJ3,Machine Learning Engineer,MNC,Tech,India,Remote,Remote,Senior,5,149380,160142,Full-time,2024,Medium,154761.0,High,Senior Level,True,Machine Learning
WID6C12ATET9,Data Scientist,Research Lab,Finance,Australia,Sydney,Hybrid,Mid,2,94422,113468,Full-time,2024,Large,103945.0,Medium,Mid Level,True,Data Science
7KCORSHQA24O,Data Analyst,MNC,Tech,Australia,Melbourne,Hybrid,Entry,0,52009,77157,Full-time,2022,Small,64583.0,Low,Entry Level,True,Data Analytics
QRMOYB22BXH0,Applied Scientist,MNC,Education,USA,Boston,Hybrid,Mid,2,95113,110223,Full-time,2026,Small,102668.0,Medium,Mid Level,True,Applied AI / Research
7E68G9U770TW,Machine Learning Engineer,Startup,Education,India,Remote,Remote,Mid,2,101031,120230,Full-time,2024,Large,110630.5,Medium,Mid Level,True,Machine Learning
HTBM6TUFTKL6,MLOps Engineer,MNC,Healthcare,Germany,Frankfurt,Hybrid,Entry,0,56797,89806,Full-time,2025,Medium,73301.5,Low,Entry Level,True,Machine Learning
AMU3LPC0YOQ9,Data Analyst,Startup,Finance,Canada,Remote,Remote,Senior,5,146326,177286,Full-time,2020,Small,161806.0,Very High,Senior Level,True,Data Analytics
6USPLFORSDOC,Machine Learning Engineer,Startup,Tech,Canada,Montreal,Hybrid,Mid,2,92263,123760,Full-time,2025,Medium,108011.5,Medium,Mid Level,True,Machine Learning
HBCIEQ82ZQQA,MLOps Engineer,Startup,Finance,Australia,Sydney,Onsite,Entry,0,58881,71916,Full-time,2023,Small,65398.5,Low,Entry Level,False,Machine Learning
4479HA3L55XQ,Data Scientist,Startup,Tech,Australia,Brisbane,Hybrid,Senior,5,153041,170730,Full-time,2023,Medium,161885.5,Very High,Senior Level,True,Data Science
J2IFQ1LHLY5U,MLOps Engineer,Research Lab,Education,Australia,Remote,Remote,Senior,5,154181,178819,Full-time,2020,Small,166500.0,Very High,Senior Level,True,Machine Learning
GVC1XIZ77JME,MLOps Engineer,Startup,Education,USA,Boston,Onsite,Mid,2,92031,128805,Full-time,2025,Large,110418.0,Medium,Mid Level,False,Machine Learning
T8YI86IYYTVR,MLOps Engineer,MNC,Education,Germany,Frankfurt,Onsite,Entry,0,56264,72820,Full-time,2024,Medium,64542.0,Low,Entry Level,False,Machine Learning
A7FRDWUPG3T8,Applied Scientist,Startup,Education,UK,Remote,Remote,Senior,5,146082,174559,Full-time,2023,Medium,160320.5,Very High,Senior Level,True,Applied AI / Research
CADQK4GJAYI7,Machine Learning Engineer,Research Lab,Retail,India,Delhi,Hybrid,Entry,0,53250,67759,Full-time,2020,Medium,60504.5,Low,Entry Level,True,Machine Learning
80TXCRRSQ6NY,Machine Learning Engineer,Startup,Healthcare,Australia,Sydney,Hybrid,Mid,2,104172,109454,Full-time,2020,Small,106813.0,Medium,Mid Level,True,Machine Learning
D9DMZ1NNF5PQ,Applied Scientist,Research Lab,Education,Canada,Vancouver,Onsite,Entry,0,51749,68713,Full-time,2024,Small,60231.0,Low,Entry Level,False,Applied AI / Research
E0VYFGMBYCCP,Data Scientist,Startup,Healthcare,USA,New York,Onsite,Mid,2,91690,116106,Full-time,2025,Small,103898.0,Medium,Mid Level,False,Data Science
EQ8OFPQ0GZYZ,Applied Scientist,MNC,Retail,Australia,Brisbane,Onsite,Entry,0,63832,65878,Full-time,2026,Medium,64855.0,Low,Entry Level,False,Applied AI / Research
YLTPGCDU2YUQ,Applied Scientist,MNC,Retail,India,Delhi,Onsite,Senior,5,151110,155476,Full-time,2025,Large,153293.0,High,Senior Level,False,Applied AI / Research
BMJUATLHO5JG,Data Analyst,Research Lab,Retail,Canada,Toronto,Onsite,Mid,2,96203,117908,Full-time,2020,Small,107055.5,Medium,Mid Level,False,Data Analytics
H51LUCI4WDBN,AI Researcher,MNC,Finance,Germany,Munich,Hybrid,Senior,5,148509,176595,Full-time,2024,Small,162552.0,Very High,Senior Level,True,AI Research
9NPSZV83116H,Data Analyst,Research Lab,Finance,Australia,Remote,Remote,Mid,2,94407,105064,Full-time,2025,Large,99735.5,Medium,Mid Level,True,Data Analytics
T38UBE80B4DU,Data Analyst,Startup,Retail,Australia,Brisbane,Hybrid,Senior,5,148197,158356,Full-time,2026,Medium,153276.5,High,Senior Level,True,Data Analytics
LCAZC7FBWT9O,Data Scientist,Startup,Healthcare,UK,Manchester,Hybrid,Senior,5,153941,155582,Full-time,2021,Large,154761.5,High,Senior Level,True,Data Science
JLQ13NSK4UAC,Machine Learning Engineer,MNC,Retail,UK,Remote,Remote,Senior,5,150577,172046,Full-time,2020,Medium,161311.5,Very High,Senior Level,True,Machine Learning
LJGKOU4KDD1I,AI Researcher,Startup,Finance,USA,Boston,Onsite,Entry,0,52527,71808,Full-time,2024,Small,62167.5,Low,Entry Level,False,AI Research
U2NINPNHXT01,Data Scientist,MNC,Tech,Australia,Brisbane,Hybrid,Mid,2,91006,120389,Full-time,2024,Medium,105697.5,Medium,Mid Level,True,Data Science
5CXBOX3A7AYW,MLOps Engineer,Research Lab,Finance,India,Bangalore,Onsite,Entry,0,60927,82563,Full-time,2022,Large,71745.0,Low,Entry Level,False,Machine Learning
CBQIZLCS4P3A,Applied Scientist,Startup,Education,UK,Birmingham,Onsite,Senior,5,150133,161806,Full-time,2024,Small,155969.5,High,Senior Level,False,Applied AI / Research
D6TXJN22T4TD,MLOps Engineer,Research Lab,Tech,India,Bangalore,Hybrid,Entry,0,59791,73505,Full-time,2020,Small,66648.0,Low,Entry Level,True,Machine Learning
BJ01RFW9CAA1,AI Researcher,MNC,Tech,UK,Remote,Remote,Mid,2,98316,113524,Full-time,2025,Small,105920.0,Medium,Mid Level,True,AI Research
ZOQSFPDXHDY3,Data Analyst,Research Lab,Education,Canada,Remote,Remote,Mid,2,104021,110446,Full-time,2021,Medium,107233.5,Medium,Mid Level,True,Data Analytics
ZJH8WUSWWB9D,Data Analyst,Startup,Tech,UK,Remote,Remote,Senior,5,142031,172368,Full-time,2020,Large,157199.5,High,Senior Level,True,Data Analytics
M5TQ6YYW1QA7,AI Researcher,Research Lab,Healthcare,India,Hyderabad,Hybrid,Senior,5,148816,176520,Full-time,2026,Medium,162668.0,Very High,Senior Level,True,AI Research
XH7E6J3BXJHF,Data Scientist,MNC,Tech,Canada,Remote,Remote,Senior,5,143270,165044,Full-time,2021,Large,154157.0,High,Senior Level,True,Data Science
S8X8ITDCMS8O,Data Analyst,Startup,Tech,UK,Birmingham,Hybrid,Senior,5,148873,175539,Full-time,2023,Medium,162206.0,Very High,Senior Level,True,Data Analytics
7BMFDYTE4K2Y,Data Scientist,Research Lab,Tech,India,Hyderabad,Onsite,Senior,5,154900,160932,Full-time,2026,Large,157916.0,High,Senior Level,False,Data Science
2L4HXR0KMKMB,Machine Learning Engineer,MNC,Healthcare,Germany,Frankfurt,Hybrid,Senior,5,148973,178154,Full-time,2024,Small,163563.5,Very High,Senior Level,True,Machine Learning
AQ72WXRY78JL,Applied Scientist,MNC,Education,India,Remote,Remote,Entry,0,51520,72211,Full-time,2024,Large,61865.5,Low,Entry Level,True,Applied AI / Research
XZNPNCKG1KVB,Data Scientist,Research Lab,Retail,Canada,Montreal,Onsite,Mid,2,93692,105395,Full-time,2020,Small,99543.5,Medium,Mid Level,False,Data Science
HAE4TR1SHW7T,Data Analyst,MNC,Education,USA,Remote,Remote,Entry,0,61099,77784,Full-time,2026,Small,69441.5,Low,Entry Level,True,Data Analytics
UKIDH7PGQF6K,Applied Scientist,MNC,Finance,UK,Birmingham,Hybrid,Entry,0,52094,68346,Full-time,2026,Large,60220.0,Low,Entry Level,True,Applied AI / Research
YS0YQ9PP2DQO,Machine Learning Engineer,MNC,Tech,Germany,Berlin,Hybrid,Entry,0,53048,70085,Full-time,2025,Small,61566.5,Low,Entry Level,True,Machine Learning
4FKJKTP8U1C3,Applied Scientist,Startup,Tech,Germany,Frankfurt,Hybrid,Mid,2,92071,128153,Full-time,2025,Large,110112.0,Medium,Mid Level,True,Applied AI / Research
Q13WKUDCXWP1,Data Scientist,MNC,Finance,USA,Remote,Remote,Entry,0,51480,83450,Full-time,2023,Medium,67465.0,Low,Entry Level,True,Data Science
TGPZ2ECIEL17,Data Analyst,MNC,Healthcare,UK,Remote,Remote,Senior,5,148673,169985,Full-time,2024,Small,159329.0,High,Senior Level,True,Data Analytics
9ZQEHQ3ZVO29,AI Researcher,Research Lab,Retail,India,Bangalore,Hybrid,Senior,5,147241,172158,Full-time,2024,Large,159699.5,High,Senior Level,True,AI Research
RKJEEXHCHJ92,Applied Scientist,Startup,Education,Germany,Munich,Hybrid,Senior,5,153791,157686,Full-time,2021,Small,155738.5,High,Senior Level,True,Applied AI / Research
D3BH4ME0EPWL,Applied Scientist,MNC,Education,Germany,Remote,Remote,Senior,5,147100,175018,Full-time,2026,Large,161059.0,Very High,Senior Level,True,Applied AI / Research
FUN6LE960Q2W,Machine Learning Engineer,MNC,Healthcare,Canada,Montreal,Onsite,Entry,0,57847,75028,Full-time,2023,Medium,66437.5,Low,Entry Level,False,Machine Learning
B4ZBQWR1QPKE,Applied Scientist,MNC,Education,Canada,Vancouver,Onsite,Mid,2,104565,110672,Full-time,2021,Medium,107618.5,Medium,Mid Level,False,Applied AI / Research
O5T3ZKVUF5Z0,MLOps Engineer,Startup,Education,Canada,Remote,Remote,Mid,2,97674,111392,Full-time,2020,Large,104533.0,Medium,Mid Level,True,Machine Learning
6FDZZZRMTY9T,MLOps Engineer,MNC,Tech,India,Hyderabad,Onsite,Entry,0,54953,70383,Full-time,2026,Small,62668.0,Low,Entry Level,False,Machine Learning
RJH66QW0N5PN,Applied Scientist,Startup,Education,USA,Seattle,Hybrid,Entry,0,63142,83631,Full-time,2020,Small,73386.5,Low,Entry Level,True,Applied AI / Research
7PXIPJ65VGXT,AI Researcher,MNC,Healthcare,USA,Remote,Remote,Senior,5,141609,157064,Full-time,2022,Small,149336.5,High,Senior Level,True,AI Research
X0PEN5M47GXW,Applied Scientist,Research Lab,Finance,India,Chennai,Onsite,Entry,0,59267,81943,Full-time,2023,Medium,70605.0,Low,Entry Level,False,Applied AI / Research
K9U4YXEK6USA,Data Scientist,Research Lab,Tech,Canada,Remote,Remote,Senior,5,150629,155645,Full-time,2020,Medium,153137.0,High,Senior Level,True,Data Science
4D5LR3FVGS2J,Data Analyst,Research Lab,Healthcare,UK,Birmingham,Onsite,Entry,0,62835,68724,Full-time,2026,Small,65779.5,Low,Entry Level,False,Data Analytics
G1XAC0M541RW,MLOps Engineer,Research Lab,Healthcare,UK,London,Onsite,Mid,2,101440,118288,Full-time,2024,Large,109864.0,Medium,Mid Level,False,Machine Learning
2WYASLLC82R0,Data Analyst,Research Lab,Education,USA,Remote,Remote,Senior,5,142549,159080,Full-time,2023,Small,150814.5,High,Senior Level,True,Data Analytics
FGV7BWVLN33W,Data Scientist,MNC,Retail,Canada,Vancouver,Hybrid,Senior,5,151361,155095,Full-time,2024,Small,153228.0,High,Senior Level,True,Data Science
VDTMNQUSFSLO,MLOps Engineer,Research Lab,Retail,Germany,Remote,Remote,Entry,0,53438,77094,Full-time,2020,Medium,65266.0,Low,Entry Level,True,Machine Learning
GVXUT6R8IJD9,AI Researcher,MNC,Education,Australia,Brisbane,Hybrid,Senior,5,141333,161028,Full-time,2024,Large,151180.5,High,Senior Level,True,AI Research
THXYGX3YEBDI,Machine Learning Engineer,Startup,Tech,Germany,Munich,Onsite,Entry,0,56433,74781,Full-time,2020,Large,65607.0,Low,Entry Level,False,Machine Learning
TTVQRW7L7RUI,AI Researcher,MNC,Retail,Canada,Remote,Remote,Senior,5,153725,178116,Full-time,2022,Medium,165920.5,Very High,Senior Level,True,AI Research
GTPZI6G7YJH2,AI Researcher,Research Lab,Tech,USA,Seattle,Onsite,Mid,2,96967,112930,Full-time,2023,Small,104948.5,Medium,Mid Level,False,AI Research
P63HPXVN2814,Applied Scientist,Startup,Tech,Australia,Sydney,Hybrid,Senior,5,152257,177690,Full-time,2024,Small,164973.5,Very High,Senior Level,True,Applied AI / Research
LMA0EVFZRM9C,Data Scientist,Research Lab,Retail,Germany,Frankfurt,Hybrid,Senior,5,144070,159039,Full-time,2020,Small,151554.5,High,Senior Level,True,Data Science
YI7PN344TMHS,Machine Learning Engineer,Startup,Healthcare,USA,San Francisco,Hybrid,Mid,2,103115,111313,Full-time,2025,Small,107214.0,Medium,Mid Level,True,Machine Learning
ZZN7I24UH4AF,MLOps Engineer,Research Lab,Education,Germany,Frankfurt,Hybrid,Senior,5,147894,161783,Full-time,2024,Medium,154838.5,High,Senior Level,True,Machine Learning
VK0YZSJ5GXER,Applied Scientist,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5,140112,171073,Full-time,2025,Small,155592.5,High,Senior Level,True,Applied AI / Research
F5G2AR8O07GI,MLOps Engineer,Startup,Healthcare,UK,Birmingham,Hybrid,Senior,5,140199,164772,Full-time,2022,Large,152485.5,High,Senior Level,True,Machine Learning
UXNAR344B6YY,Machine Learning Engineer,MNC,Finance,USA,Remote,Remote,Entry,0,52520,80450,Full-time,2020,Large,66485.0,Low,Entry Level,True,Machine Learning
6WLHFT46TEL4,Data Scientist,MNC,Tech,Canada,Remote,Remote,Entry,0,56656,72187,Full-time,2021,Small,64421.5,Low,Entry Level,True,Data Science
BTJN7TEMNI61,Data Analyst,Research Lab,Retail,India,Hyderabad,Onsite,Mid,2,94791,120322,Full-time,2024,Medium,107556.5,Medium,Mid Level,False,Data Analytics
X2OT1PDWL5B4,Applied Scientist,Research Lab,Healthcare,Germany,Frankfurt,Onsite,Entry,0,59270,70317,Full-time,2024,Small,64793.5,Low,Entry Level,False,Applied AI / Research
A8VOEWMW74RV,MLOps Engineer,Research Lab,Healthcare,Canada,Vancouver,Hybrid,Mid,2,97658,116191,Full-time,2025,Large,106924.5,Medium,Mid Level,True,Machine Learning
NVM4C9DX9V5D,AI Researcher,MNC,Healthcare,Canada,Toronto,Onsite,Mid,2,92808,116247,Full-time,2025,Small,104527.5,Medium,Mid Level,False,AI Research
Q473HMOTTPB2,Applied Scientist,Research Lab,Finance,Germany,Frankfurt,Onsite,Senior,5,142660,176610,Full-time,2024,Medium,159635.0,High,Senior Level,False,Applied AI / Research
